book_id,best_book_id,title,authors,image_url
41962,41962,Light a Penny Candle,Maeve Binchy,https://images.gr-assets.com/books/1320391955m/41962.jpg
184324,184324,"Dark Demon (Dark, #16)",Christine Feehan,https://images.gr-assets.com/books/1309288721m/184324.jpg
10822174,10822174,"The Walking Dead, Vol. 14: No Way Out","Robert Kirkman, Charlie Adlard, Cliff Rathburn",https://images.gr-assets.com/books/1327883131m/10822174.jpg
138399,138399,"The Walking Dead, Book Two (The Walking Dead #13-24)","Robert Kirkman, Charlie Adlard",https://images.gr-assets.com/books/1366213424m/138399.jpg
59780,59780,Cosmicomics,"Italo Calvino, William Weaver, Ανταίος Χρυσοστομίδης, Ελευθερία Κοψιδά",https://images.gr-assets.com/books/1327975008m/59780.jpg
60935,60935,Possessing the Secret of Joy,Alice Walker,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
190999,190999,Way Station,Clifford D. Simak,https://images.gr-assets.com/books/1326490682m/190999.jpg
7476122,7476122,"My Soul to Keep (Soul Screamers, #3)",Rachel Vincent,https://images.gr-assets.com/books/1268059270m/7476122.jpg
175113,175113,The Return of the Prodigal Son: A Story of Homecoming,Henri J.M. Nouwen,https://images.gr-assets.com/books/1327010857m/175113.jpg
33293,7937510,Naked Economics: Undressing the Dismal Science,Charles Wheelan,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
153781,153781,"Magic Steps (The Circle Opens, #1)",Tamora Pierce,https://images.gr-assets.com/books/1366188641m/153781.jpg
16233105,17944662,"Someone to Love (Someone to Love, #1)",Addison Moore,https://images.gr-assets.com/books/1355429121m/16233105.jpg
104101,104101,The Lions of Al-Rassan,Guy Gavriel Kay,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
162086,162086,Such a Pretty Girl,Laura Wiess,https://images.gr-assets.com/books/1336185676m/162086.jpg
18340482,18340482,"Until Trevor (Until, #2)",Aurora Rose Reynolds,https://images.gr-assets.com/books/1384492152m/18340482.jpg
350065,350065,Scruples,Judith Krantz,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4618898,4618898,Prayers for Sale,Sandra Dallas,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8008928,8008928,Savages,Don Winslow,https://images.gr-assets.com/books/1368577399m/8008928.jpg
15760,15760,Dark Rivers of the Heart,Dean Koontz,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
226858,226858,What We Keep ,Elizabeth Berg,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6647312,6647312,Nothing,"Janne Teller, Martin Aitken",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
26581,26581,Sleeping Beauty Box Set,"A.N. Roquelaure, Anne Rice",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
94510,94510,"100 Bullets, Vol. 1: First Shot, Last Call","Brian Azzarello, Eduardo Risso",https://images.gr-assets.com/books/1327888942m/94510.jpg
1116393,1116393,"The Awakened Mage (Kingmaker, Kingbreaker, #2)",Karen Miller,https://images.gr-assets.com/books/1327918842m/1116393.jpg
14358,14358,"A Ring of Endless Light (Austin Family, #4)",Madeleine L'Engle,https://images.gr-assets.com/books/1279354664m/14358.jpg
10757806,10757806,How to Save a Life,Sara Zarr,https://images.gr-assets.com/books/1337211222m/10757806.jpg
6324903,6324903,"The 5 Greatest Warriors (Jack West Jr, #3)",Matthew Reilly,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
25337081,25337081,"Brotherhood in Death (In Death, #42)",J.D. Robb,https://images.gr-assets.com/books/1439226052m/25337081.jpg
176788,176788,"Arrow's Flight (Heralds of Valdemar, #2)",Mercedes Lackey,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
161656,161656,"The Tail of Emily Windsnap (Emily Windsnap, #1)","Liz Kessler, Sarah Gibb",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
23341862,23341862,Blackout: Remembering the Things I Drank to Forget,Sarah Hepola,https://images.gr-assets.com/books/1423750824m/23341862.jpg
13003565,13003565,"The Invaders (Brotherband Chronicles, #2)",John Flanagan,https://images.gr-assets.com/books/1327983041m/13003565.jpg
44796,44796,The Moon and Sixpence,W. Somerset Maugham,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
27419654,27419654,"The Last Girl (The Dominion Trilogy, #1)",Joe Hart,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
23753,23753,"The Absolute Sandman, Volume One","Neil Gaiman, Mike Dringenberg, Chris Bachalo, Michael Zulli, Kelly Jones, Charles Vess, Colleen Doran, Malcolm Jones III, Steve Parkhouse, Daniel Vozzo, Lee Loughridge, Steve Oliff, Todd Klein, Dave McKean, Sam Kieth",https://images.gr-assets.com/books/1312226853m/23753.jpg
13184992,13184992,"Rock Chick Regret (Rock Chick, #7)",Kristen Ashley,https://images.gr-assets.com/books/1328300035m/13184992.jpg
11831,11831,"Dicey's Song (Tillerman Cycle, #2)",Cynthia Voigt,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
763429,763429,"The Walking Dead, Book Three (The Walking Dead #25-36)","Robert Kirkman, Charlie Adlard, Cliff Rathburn, Rus Wooton",https://images.gr-assets.com/books/1426446934m/763429.jpg
16299991,16299991,"A Quest of Heroes (The Sorcerer's Ring, #1)",Morgan Rice,https://images.gr-assets.com/books/1392626603m/16299991.jpg
9998,9998,The Woman in the Dunes,"Kōbō Abe, E. Dale Saunders",https://images.gr-assets.com/books/1361254930m/9998.jpg
77298,77298,Aunt Julia and the Scriptwriter,"Mario Vargas Llosa, Helen R. Lane",https://images.gr-assets.com/books/1327993472m/77298.jpg
25005214,25005214,"Queen Song (Red Queen, #0.1)",Victoria Aveyard,https://images.gr-assets.com/books/1437677533m/25005214.jpg
22418,22418,"Transmetropolitan, Vol. 3: Year of the Bastard (Transmetropolitan, #3)","Warren Ellis, Darick Robertson, Rodney Ramos",https://images.gr-assets.com/books/1452027011m/22418.jpg
25104491,25104491,The Prettiest One,James  Hankins,https://images.gr-assets.com/books/1441065786m/25104491.jpg
18163646,18163646,Falling into Place,Amy Zhang,https://images.gr-assets.com/books/1393613084m/18163646.jpg
56594,56594,"A Severe Mercy: A Story of Faith, Tragedy and Triumph","Sheldon Vanauken, C.S. Lewis",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9862761,9862761,1493: Uncovering the New World Columbus Created,Charles C. Mann,https://images.gr-assets.com/books/1327900945m/9862761.jpg
9429531,9429531,The Dry Grass of August,Anna Jean Mayhew,https://images.gr-assets.com/books/1327170212m/9429531.jpg
12107927,12107927,"Trust No One (The 39 Clues: Cahills vs. Vespers, #5)",Linda Sue Park,https://images.gr-assets.com/books/1358266266m/12107927.jpg
10365343,10365343,Zone One,Colson Whitehead,https://images.gr-assets.com/books/1327888785m/10365343.jpg
5981872,5981872,"The Madness of Lord Ian Mackenzie (Mackenzies & McBrides, #1)",Jennifer Ashley,https://images.gr-assets.com/books/1322336718m/5981872.jpg
127712,127712,"Point of Impact (Bob Lee Swagger, #1)",Stephen Hunter,https://images.gr-assets.com/books/1315656617m/127712.jpg
6193,6193,Life and Times of Michael K,J.M. Coetzee,https://images.gr-assets.com/books/1327203650m/6193.jpg
16948,16948,"Children of God (The Sparrow, #2)",Mary Doria Russell,https://images.gr-assets.com/books/1373509005m/16948.jpg
20438825,20438825,Vanished (Callahan & McLane #1),Kendra Elliot,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1776251,1776251,Jamie at Home: Cook Your Way to the Good Life,Jamie Oliver,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
41701,41701,"The Mediterranean Caper (Dirk Pitt, #2)",Clive Cussler,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18892,18892,"The Forest House (Avalon, #2)","Marion Zimmer Bradley, Diana L. Paxson",https://images.gr-assets.com/books/1319444215m/18892.jpg
37302,37302,"Certain Prey (Lucas Davenport, #10)",John Sandford,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
478657,478657,"Undead and Unreturnable (Undead, #4)",MaryJanice Davidson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
96594,96594,"Fearless (The Lost Fleet, #2)",Jack Campbell,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
820956,820956,"Dawn on a Distant Shore (Wilderness, #2)",Sara Donati,https://images.gr-assets.com/books/1403186902m/820956.jpg
25828204,25828204,F*ck Love,Tarryn Fisher,https://images.gr-assets.com/books/1449432878m/25828204.jpg
27864391,27864391,The Danish Girl,David Ebershoff,https://images.gr-assets.com/books/1451790312m/27864391.jpg
17675031,17675031,This Star Won't Go Out: The Life and Words of Esther Grace Earl,"Esther Earl, Lori Earl, Wayne Earl, John Green",https://images.gr-assets.com/books/1392015126m/17675031.jpg
5481,5481,Brave New World Revisited ,Aldous Huxley,https://images.gr-assets.com/books/1410136964m/5481.jpg
40483,40483,Story of O (Story of O #1),"Pauline Réage, Sabine d'Estree",https://images.gr-assets.com/books/1464369941m/40483.jpg
45106,45106,"Forest Mage (Soldier Son, #2)",Robin Hobb,https://images.gr-assets.com/books/1446012746m/45106.jpg
425124,425124,"Sacred (Kenzie & Gennaro, #3)",Dennis Lehane,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18799585,15096138,Hidden (Bone Secrets. #1),Kendra Elliot,https://images.gr-assets.com/books/1386936783m/18799585.jpg
29104680,29104680,Punk 57,Penelope Douglas,https://images.gr-assets.com/books/1466189204m/29104680.jpg
337623,337623,"Eye of the Storm (Sean Dillon, #1)",Jack Higgins,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
17835351,17835351,Nikola Tesla: Imagination and the Man That Invented the 20th Century,Sean Patrick,https://images.gr-assets.com/books/1366561721m/17835351.jpg
23221,23221,How to Be Popular,Meg Cabot,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7707,7707,Pygmalion & My Fair Lady,"George Bernard Shaw, Alan Jay Lerner",https://images.gr-assets.com/books/1327891970m/7707.jpg
22028,22028,Omerta,Mario Puzo,https://images.gr-assets.com/books/1327867034m/22028.jpg
12157365,12157365,"Unraveling (Unraveling, #1)",Elizabeth Norris,https://images.gr-assets.com/books/1337474732m/12157365.jpg
265264,265264,One,Richard Bach,https://images.gr-assets.com/books/1356137029m/265264.jpg
37187,37187,The Tiger Rising,Kate DiCamillo,https://images.gr-assets.com/books/1479692331m/37187.jpg
28734,28734,Magic's Price (Valdemar: Last Herald-Mage #3),Mercedes Lackey,https://images.gr-assets.com/books/1478489331m/28734.jpg
11970747,11970747,"The Hedge Knight (The Tales of Dunk and Egg, #1)",George R.R. Martin,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
527744,527744,"After the Funeral (Hercule Poirot, #29)",Agatha Christie,https://images.gr-assets.com/books/1384881992m/527744.jpg
160848,160848,Wanted,"Mark Millar, J.G. Jones, Brian K. Vaughan",https://images.gr-assets.com/books/1355855954m/160848.jpg
13614,13614,"Death Note, Vol. 8: Target (Death Note, #8)","Tsugumi Ohba, Takeshi Obata",https://images.gr-assets.com/books/1487897453m/13614.jpg
103111,103111,X-Men: The Dark Phoenix Saga,"Chris Claremont, John Byrne",https://images.gr-assets.com/books/1409504820m/103111.jpg
12617,12617,Manufacturing Consent: The Political Economy of the Mass Media,"Noam Chomsky, Edward S. Herman",https://images.gr-assets.com/books/1222383663m/12617.jpg
19307,19307,Pippi in the South Seas,"Astrid Lindgren, Gerry Bothmer",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
12923,12923,The Castle of Otranto,Horace Walpole,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
40471,40471,Outer Dark,Cormac McCarthy,https://images.gr-assets.com/books/1356452527m/40471.jpg
16175040,20759641,"Endless Knight (The Arcana Chronicles, #2)",Kresley Cole,https://images.gr-assets.com/books/1369329231m/16175040.jpg
40992,40992,Shadow & Claw (The Book of the New Sun #1-2),Gene Wolfe,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
23503361,23503361,Among the Ten Thousand Things,Julia Pierpont,https://images.gr-assets.com/books/1464907467m/23503361.jpg
10878,10878,"The Great Shark Hunt: Strange Tales from a Strange Time (The Gonzo Papers, #1)",Hunter S. Thompson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
47730,47730,The Complete Poems,"Anne Sexton, Maxine Kumin",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11830394,11830394,2312,Kim Stanley Robinson,https://images.gr-assets.com/books/1405778758m/11830394.jpg
119838,119838,"Tears of a Tiger (Hazelwood High, #1)",Sharon M. Draper,https://images.gr-assets.com/books/1348102787m/119838.jpg
6287290,6287290,Altar of Eden,James Rollins,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1011359,1011359,"Ouran High School Host Club, Vol. 2 (Ouran High School Host Club, #2)",Bisco Hatori,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
176326,176326,"The Problem Child (The Sisters Grimm, #3)","Michael Buckley, Peter Ferguson",https://images.gr-assets.com/books/1349015533m/176326.jpg
1206073,1206073,Washington's Crossing,David Hackett Fischer,https://images.gr-assets.com/books/1353284022m/1206073.jpg
4830,4830,Shalimar the Clown,Salman Rushdie,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8745,8745,Desert Flower,"Waris Dirie, Cathleen Miller",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
615921,615921,Halo: First Strike,Eric S. Nylund,https://images.gr-assets.com/books/1320418133m/615921.jpg
16117182,16117182,"Broken Silence (Silence, #2)",Natasha Preston,https://images.gr-assets.com/books/1388207146m/16117182.jpg
4076,4076,In Search of Excellence: Lessons from America's Best-Run Companies,"Tom Peters, Robert H. Waterman Jr.",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
17899392,17899392,First Love,"James Patterson, Emily Raymond",https://images.gr-assets.com/books/1408925704m/17899392.jpg
107029,107029,"The Batman Chronicles, Vol. 1","Bill Finger, Gardner F. Fox, Bob Kane, Jerry Robinson, Sheldon Moldoff",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
12878300,12878300,Fearless: The Heroic Story of One Navy SEAL's Sacrifice in the Hunt for Osama Bin Laden and the Unwavering Devotion of the Woman Who Loved Him,Eric Blehm,https://images.gr-assets.com/books/1351386173m/12878300.jpg
7879278,7879278,"Waterfall (River of Time, #1)",Lisa Tawn Bergren,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
20890479,20890479,"The Love Song of Miss Queenie Hennessy (Harold Fry, #2)",Rachel Joyce,https://images.gr-assets.com/books/1403202599m/20890479.jpg
15559,15559,"Morgawr (The Voyage of the Jerle Shannara, #3)",Terry Brooks,https://images.gr-assets.com/books/1341521219m/15559.jpg
116053,116053,September,Rosamunde Pilcher,https://images.gr-assets.com/books/1420776195m/116053.jpg
4808763,4808763,The Last Question,"Isaac Asimov, Bob E. Flick, Jim Gallant",https://images.gr-assets.com/books/1274107046m/4808763.jpg
52783,52783,Henderson the Rain King,"Saul Bellow, Luciano Bianciardi",https://images.gr-assets.com/books/1297116277m/52783.jpg
9654,9654,Fear of Flying,Erica Jong,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9349915,9349915,Red Riding Hood,"Sarah Blakley-Cartwright, David Leslie Johnson, Catherine Hardwicke",https://images.gr-assets.com/books/1344267754m/9349915.jpg
4765642,4765642,Stay Hungry Stay Foolish,Rashmi Bansal,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6694,6694,The Giraffe and the Pelly and Me,"Roald Dahl, Quentin Blake",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
17934521,17934521,Shotgun Lovesongs,Nickolas Butler,https://images.gr-assets.com/books/1396818566m/17934521.jpg
671724,671724,"The Death of Kings (Emperor, #2)",Conn Iggulden,https://images.gr-assets.com/books/1320470253m/671724.jpg
106882,106882,French Women Don't Get Fat: The Secret of Eating for Pleasure,Mireille Guiliano,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
289601,289601,"A Certain Slant of Light (Light, #1)",Laura Whitcomb,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
493455,493455,"The Uglies Trilogy (Uglies, #1-3)",Scott Westerfeld,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
22693231,22693231,The Bone Tree,Greg Iles,https://images.gr-assets.com/books/1421259645m/22693231.jpg
78971,78971,False Impression,Jeffrey Archer,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13105527,13105527,I Wrote This For You,"pleasefindthis, Iain S. Thomas, Jon Ellis",https://images.gr-assets.com/books/1413756174m/13105527.jpg
56913,56913,Barefoot in Paris,"Ina Garten, Quentin Bacon",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
204045,204045,"Naruto, Vol. 05: Exam Hell (Naruto, #5)",Masashi Kishimoto,https://images.gr-assets.com/books/1435524968m/204045.jpg
347577,347577,"Away Laughing on a Fast Camel (Confessions of Georgia Nicolson, #5)",Louise Rennison,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16056862,16056862,"The Unwanted Wife (Unwanted, #1)",Natasha Anders,https://images.gr-assets.com/books/1349084566m/16056862.jpg
29991719,29991719,"Royally Screwed (Royally, #1)",Emma Chase,https://images.gr-assets.com/books/1463068765m/29991719.jpg
6239873,6239873,"Splendor (Luxe, #4)",Anna Godbersen,https://images.gr-assets.com/books/1295983771m/6239873.jpg
31175,31175,The Professor,Charlotte Brontë,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9815702,9815702,"Drink Deep (Chicagoland Vampires, #5)",Chloe Neill,https://images.gr-assets.com/books/1296789716m/9815702.jpg
4653511,4653511,رجال في الشمس,غسان كنفاني,https://images.gr-assets.com/books/1321707850m/4653511.jpg
132391,132391,The Little Mermaid,"Hans Christian Andersen, Lisbeth Zwerger, Anthea Bell",https://images.gr-assets.com/books/1309204955m/132391.jpg
207687,207687,"Big Boned (Heather Wells, #3)",Meg Cabot,https://images.gr-assets.com/books/1496810737m/207687.jpg
330760,330760,The Subterraneans,Jack Kerouac,https://images.gr-assets.com/books/1428958819m/330760.jpg
181400,181400,The Tale of Three Trees,"Angela Elwell Hunt, Tim Jonke",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
419103,419103,"Sin City, Vol. 3: The Big Fat Kill (Sin City, #3)",Frank Miller,https://images.gr-assets.com/books/1470924869m/419103.jpg
16341,16341,"The Moving Finger (Miss Marple, #4)",Agatha Christie,https://images.gr-assets.com/books/1396227246m/16341.jpg
392217,392217,"Hornet's Nest (Andy Brazil, #1)",Patricia Cornwell,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
126066,126066,The Sacred Romance Drawing Closer To The Heart Of God,"John Eldredge, Brent Curtis",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
236056,236056,There's a Boy in the Girls' Bathroom,Louis Sachar,https://images.gr-assets.com/books/1346870062m/236056.jpg
17233800,17233800,"Crash into You (Pushing the Limits, #3)",Katie McGarry,https://images.gr-assets.com/books/1370532247m/17233800.jpg
7993566,7993566,Colonel Roosevelt,Edmund Morris,https://images.gr-assets.com/books/1320530371m/7993566.jpg
65336,65336,Selected Poems,"William Carlos Williams, Charles Tomlinson",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
77786,77786,"Vision of the Future (Star Wars: The Hand of Thrawn, #2)",Timothy Zahn,https://images.gr-assets.com/books/1328289436m/77786.jpg
6449422,6449422,"1Q84 BOOK 2 (1Q84, #2)",Haruki Murakami,https://images.gr-assets.com/books/1329955515m/6449422.jpg
20439328,20439328,How to Be Both,Ali Smith,https://images.gr-assets.com/books/1405890478m/20439328.jpg
85989,85989,"Princess on the Brink (The Princess Diaries, #8)",Meg Cabot,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
341281,341281,The Woodlanders,"Thomas Hardy, Patricia Ingham",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
17934385,17934385,Tempting Fate,Jane Green,https://images.gr-assets.com/books/1386626870m/17934385.jpg
4071018,4071018,While My Sister Sleeps,Barbara Delinsky,https://images.gr-assets.com/books/1320495122m/4071018.jpg
419083,419083,Killing Pablo: The Hunt for the World's Greatest Outlaw,Mark Bowden,https://images.gr-assets.com/books/1311648121m/419083.jpg
12968662,15015218,Gold,Chris Cleave,https://images.gr-assets.com/books/1340468522m/12968662.jpg
3064985,3064985,"Wondrous Strange (Wondrous Strange, #1)",Lesley Livingston,https://images.gr-assets.com/books/1327879404m/3064985.jpg
10395,10395,How Soccer Explains the World,Franklin Foer,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
45974,45974,The Book of Disquiet,"Fernando Pessoa, Richard Zenith",https://images.gr-assets.com/books/1382871857m/45974.jpg
12791521,12791521,"Batman: Earth One, Volume 1","Geoff Johns, Gary Frank, Jon Sibal, Brad Anderson, Rob Leigh",https://images.gr-assets.com/books/1344369854m/12791521.jpg
12475019,12475019,Some Assembly Required: A Journal of My Son's First Son,"Anne Lamott, Sam Lamott",https://images.gr-assets.com/books/1325716296m/12475019.jpg
583924,583924,"Undead and Unappreciated (Undead, #3)",MaryJanice Davidson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
20980959,20980959,"Blue Labyrinth (Pendergast, #14)","Douglas Preston, Lincoln Child",https://images.gr-assets.com/books/1408116686m/20980959.jpg
7940589,7940589,Malcolm X: A Life of Reinvention,Manning Marable,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
32349,32349,Mutant Message Down Under,Marlo Morgan,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4769247,4769247,"Ashes of Midnight (Midnight Breed, #6)",Lara Adrian,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
112879,112879,"Once Upon a Crime (The Sisters Grimm, #4)","Michael Buckley, Peter Ferguson",https://images.gr-assets.com/books/1349015477m/112879.jpg
168814,168814,Keys to Drawing,Bert Dodson,https://images.gr-assets.com/books/1172360760m/168814.jpg
158988,158988,"Fables, Vol. 9: Sons of Empire","Bill Willingham, Mark Buckingham, Steve Leialoha, Andrew Pepoy, Gene Ha, Joshua Middleton, Iñaki Miranda, Mike Allred",https://images.gr-assets.com/books/1375396700m/158988.jpg
1233478,1233478,"Embrace the Night (Cassandra Palmer, #3)",Karen Chance,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
171624,171624,"The Ipcress File (Secret File, #1)",Len Deighton,https://images.gr-assets.com/books/1295903974m/171624.jpg
158944,158944,The Fannie Farmer Cookbook: Anniversary,"Marion Cunningham, Fannie Merritt Farmer, Archibald Candy Corporation",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3240691,3240691,واحة الغروب,بهاء طاهر,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7862725,7862725,"Branded (Fall of Angels, #1)",Keary Taylor,https://images.gr-assets.com/books/1289169061m/7862725.jpg
27208,27208,The Third Policeman,Flann O'Brien,https://images.gr-assets.com/books/1343027425m/27208.jpg
4285768,4285768,"Tea Time for the Traditionally Built (No. 1 Ladies' Detective Agency, #10)",Alexander McCall Smith,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
273512,273512,"Starlight (Warriors: The New Prophecy, #4)",Erin Hunter,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13522957,13522957,"Feral Sins (The Phoenix Pack, #1)",Suzanne Wright,https://images.gr-assets.com/books/1331458140m/13522957.jpg
87424,87424,Tintin in the Land of the Soviets (Tintin #1),"Hergé, Leslie Lonsdale-Cooper, Michael Turner",https://images.gr-assets.com/books/1327959256m/87424.jpg
9998705,9998705,"Flash and Bones (Temperance Brennan, #14)",Kathy Reichs,https://images.gr-assets.com/books/1306253347m/9998705.jpg
23453099,23453099,Eileen,Ottessa Moshfegh,https://images.gr-assets.com/books/1479545528m/23453099.jpg
1566705,1566705,"Creation in Death (In Death, #25)",J.D. Robb,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
770040,770040,Llama Llama Mad at Mama,Anna Dewdney,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18594594,18594594,Cop Town,Karin Slaughter,https://images.gr-assets.com/books/1384822680m/18594594.jpg
165053,165053,Graffiti World: Street Art from Five Continents,"Nicholas Ganz, Tristan Manco",https://images.gr-assets.com/books/1302039517m/165053.jpg
1918702,1918702,Lon Po Po: A Red-Riding Hood Story from China,Ed Young,https://images.gr-assets.com/books/1265127897m/1918702.jpg
348632,348632,The Blood of Flowers,Anita Amirrezvani,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
45181,45181,"Five Children and It (Five Children, #1)",E. Nesbit,https://images.gr-assets.com/books/1327882197m/45181.jpg
18387597,18387597,2 ضباط,Essam Youssef,https://images.gr-assets.com/books/1377876467m/18387597.jpg
559889,559889,"Flood Tide (Dirk Pitt, #14)",Clive Cussler,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
23299512,23299512,"This Savage Song (Monsters of Verity, #1)",Victoria Schwab,https://images.gr-assets.com/books/1445529989m/23299512.jpg
8456124,8456124,"Bloodlust (The Vampire Diaries: Stefan's Diaries, #2)","L.J. Smith, Kevin Williamson, Julie Plec",https://images.gr-assets.com/books/1287687704m/8456124.jpg
5628753,5628753,Branded by Fire (Psy-Changeling #6),Nalini Singh,https://images.gr-assets.com/books/1334968711m/5628753.jpg
